Subject,Movement,Segment,TotalAngleAvgError,TotalEulerAvgError,MeanSquaredError,Standard Deviation
P2,10,LeftShoulder,36.436013387981134,[33.33912956  8.27645684  8.00643386],497.6002561609387,22.306955331486606
P2,10,LeftUpperArm,347.1788791309195,[6.79446578 8.18662025 4.46700901],17.023453138081454,4.125948756114338
P2,10,LeftForeArm,18.697187863900712,[ 6.02074654 12.98720806  7.77273585],33.80463428106794,5.8141752881271085
P2,10,LeftHand,352.5689962595266,[4.24327784 4.20941039 2.40776902],4.370719691786641,2.090626626585111
P2,10,RightUpperLeg,5.368954576676146,[1.80473702 4.86118615 1.18696445],0.0454623400293452,0.21321899547025636
P2,10,RightLowerLeg,5.137980788050024,[3.28022745 3.8243411  0.88757937],0.09639374733954811,0.3104734245302617
P2,10,RightFoot,5.161294557728013,[0.18858469 0.47907996 5.13439482],0.006517899219862121,0.08073350741707015
P2,10,LeftUpperLeg,4.173334175296473,[0.93168713 0.57188156 4.00779741],1.5579249595589164,1.24816864227512
P2,10,LeftLowerLeg,19.321164301779895,[ 0.5669884   1.58902683 19.25225573],0.3042129852820637,0.5515550609704019
P2,10,LeftFoot,4.744056799840749,[1.68597251 0.43669661 4.40589795],0.008113463821216357,0.09007476794983352
P2,11,Pelvis,5.971657341011486,[0.58181426 0.48560482 5.92008232],0.02156251785058258,0.14684181233757154
P2,11,T8,9.44798300577535,[0.73775869 2.9607819  8.82213024],2.548530890809416,1.5964118800639815
P2,11,Head,5.026490828353834,[1.69074392 3.17912018 3.30480065],0.29475501180238683,0.5429134478002795
P2,11,RightShoulder,31.102408611105645,[ 2.45272332  3.27895206 30.69138521],0.747836836868031,0.8647755991400492
P2,11,RightUpperArm,22.653272682874757,[ 6.50511639 20.2245649   5.46420782],87.11984281976216,9.333801091718323
P2,11,RightForeArm,29.85707011905537,[18.91105746 22.5885178   3.91130798],167.66463149623334,12.948537813059563
P2,11,RightHand,6.080749937097618,[3.66193684 4.37211659 0.53358898],0.7376224989514872,0.8588495205514685
P2,11,LeftShoulder,12.786792559686141,[9.4480804  3.45178892 6.38681242],8.903067582402455,2.9838008617202414
P2,11,LeftUpperArm,333.8979429284028,[ 4.61501334 23.57019587  5.26242854],168.8639120758336,12.994764794940831
P2,11,LeftForeArm,21.900170128469703,[ 8.42951738 14.71726691 12.36042447],42.228564784379984,6.498350928072443
P2,11,LeftHand,350.22556355541616,[8.03356738 3.29155806 1.94628861],3.1378005992630755,1.7713838091342813
P2,11,RightUpperLeg,6.176022374535139,[2.7579676  5.39987417 0.89662878],0.012271722487539884,0.11077780683665787
P2,11,RightLowerLeg,5.759127318719011,[2.2010761  3.56106218 4.00866132],0.12074858357876841,0.34748896900300075
P2,11,RightFoot,5.025946858043224,[0.12044669 0.56662743 4.99181204],0.0034275486526595,0.05854527011347287
P2,11,LeftUpperLeg,2.5990326150599588,[0.73031002 0.67759741 2.3554613 ],0.5188550015729186,0.720315904012204
P2,11,LeftLowerLeg,22.882772267205876,[ 0.66364963  1.30546329 22.84231001],0.27876740020504964,0.5279842802632003
P2,11,LeftFoot,5.057824151654297,[1.60050514 0.5121657  4.76281226],0.013172891191134316,0.11477321634917406
P2,12,Pelvis,5.495461018994666,[0.53848535 0.2777565  5.4597332 ],0.0176250784448525,0.13275947591359533
P2,12,T8,11.795083732690545,[ 1.74164669  3.80714582 10.5745138 ],16.29952683895896,4.037267248889893
P2,12,Head,6.37048386934366,[0.35831238 3.85265386 5.01418454],0.1926062236846611,0.43886925579796665
P2,12,RightShoulder,34.15698753388683,[ 3.89959477  4.95164682 33.24657441],4.112625664449678,2.027960962259796
P2,12,RightUpperArm,15.876044576664395,[ 1.10284328 15.74732254  1.15016234],20.733668373897544,4.553423807850258
P2,12,RightForeArm,7.383700888164678,[1.02003004 4.72103642 4.96916798],12.018029862103305,3.4667030247921877
P2,12,RightHand,5.4657938821252,[0.40455608 5.36143156 0.98236231],0.07777771471316133,0.2788865624463849
P2,12,LeftShoulder,7.498427717786758,[3.66430229 2.97271015 5.0135378 ],1.1899571945156715,1.0908515914255574
P2,12,LeftUpperArm,351.89214903225906,[0.6018026  6.63286771 3.86041725],11.652350438227243,3.413553930762958
P2,12,LeftForeArm,10.05041024890035,[3.53802498 7.35947157 4.2143324 ],11.086357321995143,3.3296181946275976
P2,12,LeftHand,358.00009660547585,[0.28253407 1.61407343 1.04172601],0.36669762809478645,0.6055556358376879
P2,12,RightUpperLeg,7.869212896748781,[2.10516556 5.00962014 5.56809573],0.15877036133306882,0.39845998711673525
P2,12,RightLowerLeg,5.2917856477895295,[0.82441287 3.37925656 3.91089928],0.7772243106793911,0.8816032614954366
P2,12,RightFoot,4.660942437234078,[0.07962799 0.61287107 4.61921825],0.0022220164829414146,0.04713826983398324
P2,12,LeftUpperLeg,2.9919222462751702,[0.50309547 0.5615965  2.87344017],1.0206310538021053,1.010262863715234
P2,12,LeftLowerLeg,21.156792711850294,[ 3.45379444  2.34198375 20.81283717],0.06706124585222054,0.258961861771614
P2,12,LeftFoot,5.199199372250464,[1.72924814 0.44184677 4.87406329],0.03827527601465233,0.19564068087862588
P2,13,Pelvis,5.860411703007906,[1.08173509 0.31555417 5.74603392],0.04049726332206266,0.20123931852911514
P2,13,T8,9.574347498639145,[0.44871457 3.86399054 8.72049894],0.30510434767233435,0.5523625147241025
P2,13,Head,5.42257809387582,[2.12520275 2.58244826 4.13713202],0.307887970489757,0.5548765362580734
P2,13,RightShoulder,32.6611959648447,[ 5.59280144  9.35841102 30.23476892],2.1561641046776927,1.4683882676859321
P2,13,RightUpperArm,15.848052222087423,[ 2.22514584 15.4895233   1.07858752],25.066105602496606,5.006606196067013
P2,13,RightForeArm,23.93786272401234,[11.09453134 20.75833589  4.25952848],189.78273940718327,13.776165627894551
P2,13,RightHand,5.360743281263809,[2.35702312 4.5461907  0.89597511],0.5925754748431423,0.7697892405347988
P2,13,LeftShoulder,8.12133501968183,[2.15862183 2.2520749  7.35439581],0.6843478817152825,0.8272532149924124
P2,13,LeftUpperArm,341.60898175883705,[ 3.43410401 15.61764255  6.10437414],17.43873986506209,4.175971727042952
P2,13,LeftForeArm,14.274154906100858,[4.37921392 7.60982789 9.72277417],19.560509627644663,4.422726492520724
P2,13,LeftHand,354.50714760663277,[3.18095429 3.11030262 1.5356978 ],3.9765240135680844,1.9941223667488623
P2,13,RightUpperLeg,6.1754786751978905,[2.32046569 4.61663008 3.20284718],0.07379964378126873,0.2716608985136962
P2,13,RightLowerLeg,6.080243401508177,[4.21203904 4.25878687 0.79490121],0.10060503426120801,0.31718296653699424
P2,13,RightFoot,4.469595816134451,[0.03006093 0.50507057 4.44079147],0.011073157188208668,0.1052290700719562
P2,13,LeftUpperLeg,1.7520033881382562,[0.6204442  0.32208179 1.50414685],0.3655731859264297,0.6046264846385987
P2,13,LeftLowerLeg,14.813112521057088,[ 0.28839619  2.50741267 14.59341303],2.5749148158075377,1.6046541109558587
P2,13,LeftFoot,4.834323335308167,[1.65300358 0.58515352 4.49612756],0.004069799029936248,0.06379497652586956
P2,14,Pelvis,6.125843539645125,[0.64445243 0.19424101 6.08669981],0.028922340407669916,0.17006569438799207
P2,14,T8,22.113588766318276,[10.03492016  6.39697259 19.02968717],70.70559233772501,8.408661744756118
P2,14,Head,4.6561837844500955,[0.51577817 3.02380984 3.42311406],0.14463052760449024,0.38030320483068536
P2,14,RightShoulder,30.779004980963876,[10.501508   15.14401712 21.93777966],3.9859561418935265,1.996485948333603
P2,14,RightUpperArm,19.84404487040381,[10.88478998  5.36943163 14.57584986],42.947612193710015,6.553442774123385
P2,14,RightForeArm,62.30845019416041,[50.60725557 43.78797447 44.08698839],875.1881244960812,29.583578628963757
P2,14,RightHand,5.6186448327861935,[1.48852338 4.46664677 2.61846349],2.556354379550212,1.5988603377250348
P2,14,LeftShoulder,10.743543099080776,[9.04934173 4.27910359 3.15105428],5.459626303796309,2.3365843241356195
P2,14,LeftUpperArm,341.536433025265,[ 4.67329534 17.03083148  4.06540477],11.931097674562217,3.454142103990833
P2,14,LeftForeArm,22.523070829873777,[ 6.04190625 18.42480633  8.06773977],50.67983725459228,7.118977261839813
P2,14,LeftHand,351.0466972183381,[5.56305197 4.7104118  2.79661086],6.137695191124784,2.477437222438701
P2,14,RightUpperLeg,6.973456453744852,[1.69946854 5.42724524 3.84184242],0.24428612481899156,0.49425309793565436
P2,14,RightLowerLeg,7.76103068753913,[2.76299845 3.06268971 6.47972403],0.5159877638414634,0.7183228827215957
P2,14,RightFoot,4.498002081455497,[0.28578353 0.50620309 4.45777543],0.026897362226802744,0.16400415307791064
P2,14,LeftUpperLeg,3.201729480478637,[0.3617176  0.72078329 3.04325696],0.7830705228490131,0.8849127204696592
P2,14,LeftLowerLeg,5.220998409231494,[3.91938912 0.29914291 3.36788374],0.28489245386814477,0.5337531769162079
P2,14,LeftFoot,3.862233907078602,[1.51489293 0.48214421 3.50896985],0.03563715100445905,0.18877804693464506
P2,15,Pelvis,5.02659684631288,[1.30199474 0.08355087 4.85115881],0.001752623194053751,0.04186434275196197
P2,15,T8,9.411400142002424,[0.53967593 3.19772896 8.79726945],0.19002484847985404,0.43591839658341336
P2,15,Head,5.921750331262747,[2.2571166  2.84122914 4.56808172],0.14619877412106144,0.38235948284443194
P2,15,RightShoulder,23.262903599546,[ 3.63980669  5.09714972 22.1544662 ],1.723687887127128,1.3128929457983725
P2,15,RightUpperArm,26.309332859050393,[ 2.9691019  25.68383048  4.78326287],257.6118316637684,16.050290703403736
P2,15,RightForeArm,50.78642541792389,[43.40294406 40.27135704 36.56318075],1381.9626139477666,37.17475775237502
P2,15,RightHand,4.774306297997932,[0.79459311 4.53693993 0.74683848],3.345782462676763,1.829148015518909
P2,15,LeftShoulder,19.39699685711768,[ 8.00372944 10.91367426 13.13995475],1.433903376652622,1.1974570458486693
P2,15,LeftUpperArm,314.83291689612923,[ 3.78767972 44.90958796  2.47466447],78.42582225173629,8.855835491456258
P2,15,LeftForeArm,46.63709452828788,[36.24500153 37.54660817 41.67266839],1466.8632553086638,38.29965085100207
P2,15,LeftHand,354.17735797229705,[2.37028683 4.66273052 1.61776189],3.338347595081049,1.82711455444946
P2,15,RightUpperLeg,8.260766303879466,[2.37874221 5.46581148 5.60127686],0.03743119175600468,0.19347142361600764
P2,15,RightLowerLeg,5.570925214900394,[2.97356056 3.54157718 2.93625008],0.038000806792240244,0.19493795626362825
P2,15,RightFoot,4.377819166017071,[0.34088641 0.61483419 4.31881393],0.004135925483117946,0.06431116141944528
P2,15,LeftUpperLeg,1.1179189039690784,[0.31269329 0.30004422 0.99375494],0.06342569639765151,0.25184458778709445
P2,15,LeftLowerLeg,17.63585228899323,[ 2.06085532  1.82063022 17.45259526],0.115300932009614,0.3395599093085254
P2,15,LeftFoot,4.6067210154976355,[1.66843955 0.54912037 4.24819914],0.015103482674727673,0.12289622725994347
P2,16,Pelvis,2.775099546980737,[1.19756866 1.20581997 1.5789085 ],8.221742511822663,2.8673581066589264
P2,16,T8,17.046905796013938,[ 5.21738908  9.3245048  13.01618635],68.82960044323332,8.296360674611087
P2,16,Head,15.280227604726603,[ 3.34827401  4.02476539 13.98958725],11.92829149949048,3.4537358757569288
P2,16,RightShoulder,25.127064526101112,[ 8.97297997 11.04475307 16.41478907],26.292491404754248,5.1276204427350365
P2,16,RightUpperArm,16.23582667848376,[ 4.53722222 11.44565283  7.84135862],22.301128889510995,4.722407107557649
P2,16,RightForeArm,29.683698948395666,[12.28012731 24.85767453  6.98468831],198.82442701897097,14.10051158713651
P2,16,RightHand,3.3361186132219935,[1.07705276 2.8716482  0.70741863],1.533164651403347,1.238210261386711
P2,16,LeftShoulder,8.872605847989954,[4.7371198  2.92211394 6.2311291 ],4.956661466397924,2.2263560960452673
P2,16,LeftUpperArm,335.28777112384154,[ 2.14300478 22.55099348  9.63838736],106.69127570584645,10.329146901164997
P2,16,LeftForeArm,28.80855160367124,[ 6.10320877 26.67565149  4.12329213],162.07020100616,12.730679518633718
P2,16,LeftHand,352.982445377379,[1.78901616 4.83797864 3.60062934],15.429677745799252,3.928062849013398
P2,16,RightUpperLeg,14.748246707527706,[ 2.65442012  7.16785232 12.15762962],35.09450098290353,5.924061190003318
P2,16,RightLowerLeg,11.7850063931368,[ 1.60992915  3.57105596 10.23431146],49.836085166680554,7.059467767946855
P2,16,RightFoot,4.84711055330407,[0.70066931 0.9082105  4.57503866],1.7157469364124032,1.309865235973687
P2,16,LeftUpperLeg,10.855405577466518,[2.11021202 3.55797952 9.42985397],68.24464716587723,8.26103184631782
P2,16,LeftLowerLeg,20.95536365168011,[ 2.70538873  4.17712401 19.93405448],127.31744153232513,11.283503070072038
P2,16,LeftFoot,5.914424769535926,[1.53724864 0.65845931 5.55337613],5.240007535521195,2.289106274405187
P2,17,Pelvis,11.539429036279834,[ 2.15573471  3.643757   10.34643443],18.047292303802074,4.24821048252109
P2,17,T8,19.995329681932702,[ 5.07582236  6.14392125 18.26498493],72.67269713236523,8.524828275828506
P2,17,Head,11.397163583219497,[4.78208144 3.43049423 8.49343454],6.854357227456661,2.6180827388485377
P2,17,RightShoulder,19.76408179570523,[ 9.44987574  3.67066549 14.74669231],8.653239671037959,2.9416389430108447
P2,17,RightUpperArm,18.53701202012886,[ 6.40523506 13.09252873  8.49674258],41.791864531764546,6.464662754681372
P2,17,RightForeArm,23.13413798977572,[ 8.72729648 20.39513995  4.0410434 ],151.85957560591544,12.323131728822647
P2,17,RightHand,4.353607211058703,[3.59862961 1.4515574  1.01494531],2.2850359545446657,1.5116335384426562
P2,17,LeftShoulder,13.815099891550746,[8.02977771 4.99207052 9.69211867],8.144575853639793,2.8538703288060923
P2,17,LeftUpperArm,340.64103228355214,[ 7.03914996 15.3826182   6.72115187],21.453167402861908,4.631756405820789
P2,17,LeftForeArm,24.766254704382746,[ 3.62533945 22.96538314  6.21030235],172.3225857738675,13.127169754896427
P2,17,LeftHand,350.72673987916016,[2.17203116 5.10723602 6.33262006],4.373631738649861,2.0913229637360797
P2,17,RightUpperLeg,15.215635655792733,[2.38781429 7.82893274 9.78897911],600.1574629301339,24.49811141557924
P2,17,RightLowerLeg,13.830070678690577,[2.83326462 6.86401241 8.47266208],347.25214677277313,18.634702755149412
P2,17,RightFoot,6.6025872048671825,[1.48787032 2.36434084 4.24069686],332.45104414871076,18.2332400891534
P2,17,LeftUpperLeg,15.361557639143555,[ 3.05517908  7.99058111 10.52567588],319.85296443592995,17.884433578839726
P2,17,LeftLowerLeg,30.198108644534585,[ 4.17631644  8.20693029 25.98252169],530.1549044591653,23.025092930521808
P2,17,LeftFoot,8.52202695371375,[2.05393433 2.03784347 5.42690516],598.8624568921913,24.471666410201642
P2,18,Pelvis,9.045288537595788,[1.08888059 0.52756739 8.88950875],0.9893527774429378,0.9946621423593731
P2,18,T8,23.59397977051631,[ 4.14002865  6.73731952 21.76812077],46.18274654644959,6.795788883304836
P2,18,Head,8.68376624027301,[1.28712221 8.19776702 1.68574264],3.1724519155078075,1.7811378148553827
P2,18,RightShoulder,31.34894051466522,[11.50779938 14.74996295 19.74411103],20.399740452335262,4.5166071837536705
P2,18,RightUpperArm,31.267417695130206,[11.94314351 27.02754341 11.68026574],110.99400533204228,10.535369254660337
P2,18,RightForeArm,41.86715039858932,[11.73465251 37.10170971  9.87495087],258.1229690701706,16.066205808160515
P2,18,RightHand,3.171507738562831,[1.9507072  2.15540984 0.61328376],1.4544763719707159,1.206016737848491
P2,18,LeftShoulder,15.173116341036199,[7.29779798 7.01932482 9.35972616],7.78097196580249,2.7894393640662796
P2,18,LeftUpperArm,329.7336520768001,[11.81667629 27.61099549  3.27003434],32.789419755350956,5.7262046553848345
P2,18,LeftForeArm,43.666210643686696,[ 9.18570679 40.85292671 11.42839002],290.292911116558,17.037984361906133
P2,18,LeftHand,341.5662670624988,[ 8.74812217  9.01147519 12.50060573],8.90018862458451,2.9833183914199486
P2,18,RightUpperLeg,19.129621753614018,[ 3.07496528  6.02601705 17.78878885],49.60644708699542,7.043184442210457
P2,18,RightLowerLeg,20.80910265925041,[ 3.39859475  5.3840498  19.29527543],124.72599796788435,11.168079421632187
P2,18,RightFoot,7.934669643717593,[0.36305901 0.80286548 7.85828507],5.0166791942489075,2.239794453571333
P2,18,LeftUpperLeg,20.84514184188718,[ 1.47823615  1.0522169  20.67958183],38.6581342729438,6.217566587737022
P2,18,LeftLowerLeg,14.985298963612603,[ 2.55692299  1.737078   14.21717499],54.62526502179907,7.390890678517649
P2,18,LeftFoot,6.144068846597704,[1.71952728 0.86026977 5.72463964],4.849312809940262,2.202115530561524
